,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Differentially expressed?
ENSMUSG00000042672.15_Dcst1,0.085706929,0.02032991,1.964621049,0.010348006,0.991743633,0.998523724,
ENSMUSG00000045034.12_Ankrd34b,0.085326597,0.020329902,1.966515505,0.010338033,0.99175159,0.998523724,
ENSMUSG00000079460.11_4933403O08Rik,0.130303162,0.020329802,2.04596251,0.009936547,0.992071913,0.998523724,
ENSMUSG00000095917.2_Olfr740,0.130222288,0.020329665,2.020417405,0.010062111,0.991971732,0.998523724,
ENSMUSG00000054102.15_Nlrp9a,0.115747118,0.020329422,2.074036878,0.009801862,0.992179371,0.998523724,
ENSMUSG00000005357.9_Slc1a6,0.112811273,0.020329367,2.085986033,0.009745687,0.99222419,0.998523724,
ENSMUSG00000002341.8_Ncan,0.111842666,0.020329349,2.090017937,0.009726878,0.992239197,0.998523724,
ENSMUSG00000046844.6_Vat1l,0.110571363,0.020329324,2.095379749,0.009701976,0.992259065,0.998523724,
ENSMUSG00000028259.13_Fhl5,0.110016695,0.020329313,2.097744464,0.009691034,0.992267795,0.998523724,
ENSMUSG00000057564.6_Olfr1508,0.107478054,0.020329262,2.108770316,0.00964034,0.992308241,0.998523724,
ENSMUSG00000075149.2_Olfr1138,0.105006073,0.02032921,2.119839846,0.009589975,0.992348425,0.998523724,
ENSMUSG00000066262.4_Olfr640,0.103121876,0.02032917,2.128509581,0.009550894,0.992379605,0.998523724,
ENSMUSG00000063386.2_Olfr1387,0.102024557,0.020329145,2.133655131,0.00952785,0.992397991,0.998523724,
ENSMUSG00000052854.15_Nrk,0.101827233,0.020329141,2.134588137,0.009523683,0.992401315,0.998523724,
ENSMUSG00000053367.15_Epp13,0.101320692,0.02032913,2.136994133,0.009512955,0.992409874,0.998523724,
ENSMUSG00000047085.14_Lrrc4b,0.10115331,0.020329126,2.137792654,0.0095094,0.992412711,0.998523724,
ENSMUSG00000056399.1_Prss34,0.100937908,0.020329121,2.138822819,0.009504818,0.992416367,0.998523724,
ENSMUSG00000091754.8_Gm3636,0.10021554,0.020329105,2.142298775,0.009489388,0.992428677,0.998523724,
ENSMUSG00000055609.8_Hba-x,0.100066285,0.020329101,2.143021081,0.009486188,0.99243123,0.998523724,
ENSMUSG00000070570.5_Slc17a7,0.099344103,0.020329085,2.146536149,0.009470646,0.992443631,0.998523724,
ENSMUSG00000094200.2_Olfr237-ps1,0.098117093,0.020329056,2.152586119,0.009444015,0.992464878,0.998523724,
ENSMUSG00000032226.5_Gcnt3,0.097222791,0.020329035,2.15705872,0.009424423,0.992480509,0.998523724,
ENSMUSG00000028217.11_Cdh17,0.097126947,0.020329032,2.15754127,0.009422314,0.992482192,0.998523724,
ENSMUSG00000042268.10_Slc26a9,0.096671891,0.020329021,2.159840946,0.009412277,0.9924902,0.998523724,
ENSMUSG00000075079.3_Olfr1249,0.096397337,0.020329015,2.161235343,0.009406201,0.992495048,0.998523724,
ENSMUSG00000091955.2_Gm9844,0.094982152,0.02032898,2.168506664,0.009374645,0.992520225,0.998523724,
ENSMUSG00000032131.16_Abcg4,0.094432636,0.020328966,2.171368708,0.009362282,0.992530089,0.998523724,
ENSMUSG00000062961.7_Ccdc177,0.093931245,0.020328954,2.173999328,0.009350948,0.992539132,0.998523724,
ENSMUSG00000074344.6_Tmigd3,0.093274135,0.020328937,2.177475127,0.009336013,0.992551047,0.998523724,
ENSMUSG00000051860.13_Samd7,0.093232689,0.020328936,2.177695436,0.009335068,0.992551801,0.998523724,
ENSMUSG00000057262.1_Gm10020,0.090391463,0.020328861,2.19311391,0.009269405,0.992604191,0.998523724,
ENSMUSG00000084897.1_Gm14226,0.089024337,0.020328824,2.200762843,0.009237172,0.992629908,0.998523724,
ENSMUSG00000032511.17_Scn5a,0.085738712,0.020328731,2.219955616,0.009157269,0.992693659,0.998523724,
ENSMUSG00000051728.6_4930563D23Rik,0.083962543,0.020328678,2.230640652,0.009113381,0.992728675,0.998523724,
ENSMUSG00000027971.16_Ndst4,0.135614585,0.020328661,2.297617378,0.008847714,0.992940638,0.998523724,
ENSMUSG00000068113.6_Gm4907,0.075113483,0.020328388,2.288739731,0.008881913,0.992913352,NA,
ENSMUSG00000074946.5_Olfr1313,0.118930203,0.020328105,2.34404698,0.008672226,0.993080651,0.998523724,
ENSMUSG00000075091.5_Olfr1233,0.108771331,0.020327843,2.394135941,0.008490681,0.993225498,0.998523724,
ENSMUSG00000074037.3_Mc1r,0.106849188,0.020327789,2.404320521,0.008454692,0.993254212,0.998523724,
ENSMUSG00000082980.5_Olfr1274-ps,0.1056414,0.020327781,2.406005918,0.008448766,0.99325894,0.998523724,
ENSMUSG00000030399.2_Ckm,0.101347432,0.020327651,2.430254403,0.008364413,0.993326242,0.998523724,
ENSMUSG00000091735.2_Gpr62,0.100808708,0.020327634,2.433364938,0.008353714,0.993334778,0.998523724,
ENSMUSG00000075097.3_Olfr1226,0.09926343,0.020327586,2.442412848,0.008322748,0.993359485,0.998523724,
ENSMUSG00000073975.3_Olfr550,0.09765108,0.020327534,2.452058079,0.008289989,0.993385622,0.998523724,
ENSMUSG00000032318.12_Isl2,0.096357147,0.020327491,2.459955169,0.008263358,0.993406869,0.998523724,
ENSMUSG00000060913.6_Trim55,0.089521941,0.020327248,2.504184477,0.008117313,0.993523393,0.998523724,
ENSMUSG00000091006.2_Vmn2r69,0.094940317,0.020327186,2.44962033,0.008298097,0.993379153,0.998523724,
ENSMUSG00000047053.5_Teddm1a,0.094282665,0.020327162,2.453790366,0.008283985,0.993390412,0.998523724,
ENSMUSG00000066820.6_Vmn2r28,0.086591522,0.020327135,2.524571007,0.008051719,0.993575728,0.998523724,
ENSMUSG00000031089.7_Slc6a14,0.091735351,0.020327067,2.47032019,0.008228515,0.993434669,0.998523724,
ENSMUSG00000072487.10_Mroh5,0.082272234,0.020326957,2.556388099,0.007951436,0.993655739,0.998523724,
ENSMUSG00000075593.10_Gal3st4,0.079660542,0.020326841,2.576748746,0.007888562,0.993705904,NA,
ENSMUSG00000005917.15_Otx1,0.072480183,0.020326185,2.619354401,0.007759998,0.99380848,NA,
ENSMUSG00000059835.1_Rpl13-ps3,0.071868601,0.02032615,2.624947009,0.007743452,0.993821681,NA,
ENSMUSG00000021991.8_Cacna2d3,0.070706113,0.020326084,2.635758759,0.007711663,0.993847044,NA,
ENSMUSG00000056921.2_Olfr394,0.070313763,0.020326061,2.639462793,0.007700833,0.993855685,NA,
ENSMUSG00000024210.2_Ip6k3,0.069996676,0.020326043,2.642477001,0.007692042,0.993862699,NA,
ENSMUSG00000003341.9_Atp8b3,0.069148346,0.020325993,2.650633811,0.007668352,0.9938816,NA,
ENSMUSG00000038292.14_Ccdc155,0.068934695,0.02032598,2.652709686,0.007662346,0.993886392,NA,
ENSMUSG00000073937.2_Olfr633,0.068878428,0.020325976,2.653257859,0.007660762,0.993887656,NA,
ENSMUSG00000031620.16_1700007B14Rik,0.068564572,0.020325957,2.656326799,0.007651904,0.993894724,NA,
ENSMUSG00000090951.4_Olfr181,0.066919613,0.020325856,2.672731898,0.007604899,0.993932227,NA,
ENSMUSG00000046493.5_Olfr1352,0.06594959,0.020325793,2.682715672,0.007576574,0.993954827,NA,
ENSMUSG00000003657.9_Calb2,0.065683712,0.020325776,2.685475115,0.007568782,0.993961043,NA,
ENSMUSG00000036899.10_Trpv5,0.06562397,0.020325772,2.686097255,0.007567028,0.993962443,NA,
ENSMUSG00000073913.2_Olfr678,0.065531106,0.020325766,2.687065866,0.007564298,0.993964621,NA,
ENSMUSG00000044120.5_Olfr683,0.065078762,0.020325737,2.691810955,0.007550952,0.993975269,NA,
ENSMUSG00000068615.4_Gjd2,0.065019162,0.020325733,2.692439513,0.007549188,0.993976676,NA,
ENSMUSG00000059741.13_Myl3,0.06480433,0.020325718,2.694711774,0.007542817,0.99398176,NA,
ENSMUSG00000073926.4_Olfr653,0.064288434,0.020325684,2.700210702,0.007527444,0.993994026,NA,
ENSMUSG00000066896.5_Olfr18,0.064157443,0.020325675,2.701616553,0.007523523,0.993997154,NA,
ENSMUSG00000046000.5_Naa11,0.064031054,0.020325666,2.70297673,0.007519734,0.994000177,NA,
ENSMUSG00000006764.8_Tph2,0.063993661,0.020325664,2.703379861,0.007518612,0.994001072,NA,
ENSMUSG00000045053.1_Kcng3,0.063825139,0.020325652,2.70520066,0.007513547,0.994005113,NA,
ENSMUSG00000109739.1_Gm17949,0.063781847,0.020325649,2.705669471,0.007512244,0.994006153,NA,
ENSMUSG00000062393.13_Dgkk,0.063776536,0.020325649,2.705727004,0.007512084,0.99400628,NA,
ENSMUSG00000073991.4_Cnbd1,0.063739859,0.020325647,2.706124567,0.00751098,0.994007162,NA,
ENSMUSG00000055194.3_Actbl2,0.063623908,0.020325639,2.707383498,0.007507484,0.994009951,NA,
ENSMUSG00000094634.8_Gm3468,0.063543727,0.020325633,2.708255886,0.007505064,0.994011882,NA,
ENSMUSG00000046282.7_Adam20,0.06353414,0.020325633,2.708360294,0.007504774,0.994012113,NA,
ENSMUSG00000031610.3_Scrg1,0.063352303,0.020325619,2.710576009,0.007498634,0.994017011,NA,
ENSMUSG00000050783.4_Htr1f,0.063304397,0.020325615,2.711099618,0.007497185,0.994018168,NA,
ENSMUSG00000056824.15_Zfp663,0.063140971,0.020325604,2.712889952,0.007492233,0.994022119,NA,
ENSMUSG00000033122.14_Hsd17b3,0.063005165,0.020325594,2.714382549,0.00748811,0.994025409,NA,
ENSMUSG00000029423.10_Piwil1,0.062670736,0.020325571,2.718077024,0.007477923,0.994033536,NA,
ENSMUSG00000109328.2_Olfr1438-ps1,0.062670736,0.020325571,2.718077024,0.007477923,0.994033536,NA,
ENSMUSG00000035033.15_Tbr1,0.062519153,0.02032556,2.719760489,0.007473291,0.994037232,NA,
ENSMUSG00000090629.2_Olfr180,0.062450743,0.020325556,2.720522082,0.007471197,0.994038903,NA,
ENSMUSG00000045812.5_Olfr984,0.062414066,0.020325553,2.720930869,0.007470073,0.994039799,NA,
ENSMUSG00000041014.17_Nrg3,0.062268019,0.020325543,2.722561915,0.007465594,0.994043373,NA,
ENSMUSG00000060534.15_Dcc,0.062208346,0.020325538,2.723229851,0.007463762,0.994044835,NA,
ENSMUSG00000104301.3_Wdr49,0.100955036,0.02032553,2.797838254,0.007264726,0.994203638,0.998523724,
ENSMUSG00000062868.4_Olfr830,0.061966045,0.020325521,2.725951062,0.007456305,0.994050785,NA,
ENSMUSG00000026443.3_Lrrn2,0.061842511,0.020325512,2.727344065,0.007452493,0.994053826,NA,
ENSMUSG00000075132.2_Olfr1173,0.061784192,0.020325508,2.72800301,0.007450691,0.994055263,NA,
ENSMUSG00000009248.6_Ascl2,0.061578584,0.020325493,2.730332999,0.007444328,0.994060341,NA,
ENSMUSG00000061937.7_Csn1s2a,0.061227823,0.020325468,2.734332626,0.007433429,0.994069036,NA,
ENSMUSG00000031027.15_Stk33,0.061141719,0.020325462,2.735319258,0.007430746,0.994071177,NA,
ENSMUSG00000074965.5_Olfr1277,0.06100404,0.020325452,2.736900842,0.007426448,0.994074606,NA,
ENSMUSG00000081649.2_Olfr213,0.06100404,0.020325452,2.736900842,0.007426448,0.994074606,NA,
ENSMUSG00000027832.5_Ptx3,0.060897882,0.020325444,2.738123675,0.007423128,0.994077255,NA,
ENSMUSG00000046585.8_Cfap58,0.060891478,0.020325443,2.738197528,0.007422928,0.994077415,NA,
ENSMUSG00000041248.9_Kcnj1,0.060700178,0.020325429,2.740408838,0.007416933,0.994082198,NA,
ENSMUSG00000032401.15_Lctl,0.060667994,0.020325427,2.740781807,0.007415923,0.994083004,NA,
ENSMUSG00000029522.12_Pla2g1b,0.060623057,0.020325424,2.741303014,0.007414512,0.99408413,NA,
ENSMUSG00000030351.5_Tspan11,0.060623057,0.020325424,2.741303014,0.007414512,0.99408413,NA,
ENSMUSG00000021790.12_Dydc1,0.060622938,0.020325424,2.741304403,0.007414508,0.994084133,NA,
ENSMUSG00000020434.4_4921536K21Rik,0.060583195,0.020325421,2.741765805,0.007413259,0.994085129,NA,
ENSMUSG00000027908.2_Tchhl1,0.06044365,0.02032541,2.743389211,0.007408869,0.994088632,NA,
ENSMUSG00000019834.15_Slc22a16,0.060312152,0.0203254,2.74492371,0.007404723,0.99409194,NA,
ENSMUSG00000096497.2_Olfr787,0.060214317,0.020325393,2.746068364,0.007401634,0.994094404,NA,
ENSMUSG00000059991.7_Nptx2,0.060015493,0.020325378,2.748402465,0.007395343,0.994099424,NA,
ENSMUSG00000027186.14_Elf5,0.059873167,0.020325367,2.750079841,0.007390828,0.994103026,NA,
ENSMUSG00000066905.4_Olfr860,0.059622102,0.020325348,2.753052165,0.007382842,0.994109398,NA,
ENSMUSG00000041020.14_Map7d2,0.059395816,0.020325331,2.75574589,0.007375619,0.994115161,NA,
ENSMUSG00000091110.1_Gm2832,0.059281157,0.020325322,2.757116192,0.00737195,0.994118088,NA,
ENSMUSG00000073063.3_Hbq1b,0.058995889,0.0203253,2.760541337,0.007362795,0.994125393,NA,
ENSMUSG00000023279.7_Bmp15,0.058765812,0.020325282,2.763320428,0.007355384,0.994131306,NA,
ENSMUSG00000059189.3_Olfr913,0.058714265,0.020325278,2.763945117,0.00735372,0.994132633,NA,
ENSMUSG00000044106.5_Olfr868,0.058618716,0.020325271,2.765105063,0.007350632,0.994135097,NA,
ENSMUSG00000049511.5_Htr1b,0.058389907,0.020325253,2.767893331,0.007343221,0.99414101,NA,
ENSMUSG00000024223.2_Armc12,0.058323744,0.020325248,2.768702394,0.007341074,0.994142723,NA,
ENSMUSG00000071147.2_Tas2r140,0.058287502,0.020325245,2.769146105,0.007339896,0.994143663,NA,
ENSMUSG00000053216.14_Btn2a2,0.058242249,0.020325241,2.769700688,0.007338425,0.994144836,NA,
ENSMUSG00000039728.15_Slc6a5,0.058095031,0.02032523,2.771508933,0.007333633,0.99414866,NA,
ENSMUSG00000109659.3_Olfr605,0.057896164,0.020325214,2.773961622,0.007327143,0.994153838,NA,
ENSMUSG00000111517.1_Olfr1238,0.05786589,0.020325211,2.774336012,0.007326153,0.994154628,NA,
ENSMUSG00000032940.16_Rbm11,0.057802127,0.020325206,2.775125441,0.007324068,0.994156292,NA,
ENSMUSG00000075069.3_Olfr1264,0.057736117,0.020325201,2.775943953,0.007321906,0.994158016,NA,
ENSMUSG00000032889.6_Gm6685,0.057684914,0.020325197,2.776579755,0.007320228,0.994159355,NA,
ENSMUSG00000034555.14_Tex16,0.057678752,0.020325196,2.776656314,0.007320026,0.994159516,NA,
ENSMUSG00000089892.3_Olfr1199,0.057484788,0.020325181,2.779072217,0.007313657,0.994164598,NA,
ENSMUSG00000025082.8_Vwa2,0.057389921,0.020325173,2.780257911,0.007310535,0.994167089,NA,
ENSMUSG00000029282.3_Amtn,0.05735974,0.020325171,2.780635687,0.007309541,0.994167882,NA,
ENSMUSG00000053093.15_Myh7,0.057303178,0.020325166,2.781344434,0.007307677,0.994169369,NA,
ENSMUSG00000027077.7_Smtnl1,0.057176135,0.020325156,2.782939824,0.007303484,0.994172715,NA,
ENSMUSG00000078157.1_4931440F15Rik,0.056985447,0.02032514,2.785343657,0.007297175,0.994177748,NA,
ENSMUSG00000033576.11_Apol6,0.056585694,0.020325107,2.790419106,0.007283891,0.994188348,NA,
ENSMUSG00000022321.15_Cdh10,0.056484041,0.020325099,2.791717622,0.0072805,0.994191053,NA,
ENSMUSG00000041857.10_Oosp1,0.05647202,0.020325098,2.791871396,0.007280098,0.994191373,NA,
ENSMUSG00000047716.4_Olfr736,0.056452603,0.020325096,2.792119866,0.00727945,0.994191891,NA,
ENSMUSG00000041165.6_Spem1,0.056403665,0.020325092,2.792746622,0.007277815,0.994193195,NA,
ENSMUSG00000061490.5_Ube2d4,0.056271103,0.020325081,2.794448148,0.007273379,0.994196734,NA,
ENSMUSG00000073001.3_Cylc1,0.056249266,0.020325079,2.794728969,0.007272648,0.994197318,NA,
ENSMUSG00000049133.6_Flg2,0.056184468,0.020325074,2.795563161,0.007270476,0.994199051,NA,
ENSMUSG00000040554.10_Aipl1,0.056066778,0.020325064,2.797081646,0.007266525,0.994202203,NA,
ENSMUSG00000053228.12_Ceacam3,0.055872939,0.020325048,2.79959223,0.007260003,0.994207407,NA,
ENSMUSG00000049128.7_Ivl,0.055554426,0.02032502,2.803743762,0.007249243,0.994215991,NA,
ENSMUSG00000001497.18_Pax9,0.055070581,0.020324979,2.810113409,0.007232797,0.994229114,NA,
ENSMUSG00000026904.17_Slc4a10,0.054904947,0.020324964,2.81231167,0.007227138,0.994233628,NA,
ENSMUSG00000096840.3_Olfr136,0.05471873,0.020324948,2.814794053,0.007220759,0.994238718,NA,
ENSMUSG00000091956.2_C2cd4b,0.054616857,0.020324939,2.816157012,0.007217261,0.994241509,NA,
ENSMUSG00000022367.7_Has2,0.088810917,0.020324937,2.892147137,0.007027629,0.994392809,0.998523724,
ENSMUSG00000019936.10_Epyc,0.054007254,0.020324885,2.824386804,0.007196212,0.994258303,NA,
ENSMUSG00000042179.5_Pnliprp1,0.053939709,0.020324879,2.82530657,0.007193867,0.994260174,NA,
ENSMUSG00000045479.7_Olfr459,0.053910541,0.020324877,2.825704245,0.007192853,0.994260983,NA,
ENSMUSG00000076438.5_Oxct2b,0.053847526,0.020324871,2.826564387,0.007190663,0.994262731,NA,
ENSMUSG00000053161.16_Daw1,0.053351169,0.020324826,2.833388538,0.007173328,0.994276561,NA,
ENSMUSG00000070719.4_Pla2g4d,0.053159898,0.020324808,2.836041654,0.007166611,0.99428192,NA,
ENSMUSG00000001657.7_Hoxc8,0.091905299,0.020324755,2.844126002,0.007146222,0.994298189,0.998523724,
ENSMUSG00000094464.2_Olfr339,0.0521245,0.020324712,2.850635953,0.007129887,0.994311222,NA,
ENSMUSG00000070713.5_Gm10282,0.052063707,0.020324706,2.851505285,0.007127711,0.994312957,NA,
ENSMUSG00000005232.11_G6pc2,0.051964769,0.020324697,2.85292308,0.007124166,0.994315786,NA,
ENSMUSG00000028520.12_4921539E11Rik,0.051318361,0.020324634,2.862278943,0.007100857,0.994334383,NA,
ENSMUSG00000095401.2_Olfr804,0.051103515,0.020324613,2.865424683,0.007093054,0.994340609,NA,
ENSMUSG00000021098.14_4930447C04Rik,0.050896748,0.020324593,2.868469437,0.007085518,0.994346622,NA,
ENSMUSG00000028836.14_Slc30a2,0.050896748,0.020324593,2.868469437,0.007085518,0.994346622,NA,
ENSMUSG00000044957.3_Pp2d1,0.050876484,0.020324591,2.868768762,0.007084778,0.994347212,NA,
ENSMUSG00000024027.7_Glp1r,0.050701968,0.020324574,2.871353368,0.007078395,0.994352305,NA,
ENSMUSG00000052316.9_Lrrc15,0.049662482,0.020324469,2.887007471,0.007039978,0.994382957,NA,
ENSMUSG00000073774.2_Kncn,0.049447516,0.020324447,2.890301398,0.007031947,0.994389364,NA,
ENSMUSG00000025754.11_Agbl1,0.048874311,0.020324385,2.899467565,0.007009696,0.994407118,NA,
ENSMUSG00000059645.6_Gm7361,0.04860899,0.020324357,2.90362025,0.006999661,0.994415124,NA,
ENSMUSG00000094027.1_Gm21762,0.047635164,0.020324252,2.919136593,0.006962419,0.994444838,NA,
ENSMUSG00000037161.14_Mgarp,0.046200631,0.02032409,2.942815972,0.006906341,0.994489581,NA,
ENSMUSG00000004542.15_Psg19,0.066379415,0.020324076,2.944856997,0.006901549,0.994493404,NA,
ENSMUSG00000025528.10_2010106E10Rik,0.073013993,0.020324076,2.944856997,0.006901549,0.994493404,NA,
ENSMUSG00000026220.6_Slc16a14,0.060065639,0.020324076,2.944856997,0.006901549,0.994493404,NA,
ENSMUSG00000034336.3_Ina,0.055425678,0.020324076,2.944856997,0.006901549,0.994493404,NA,
ENSMUSG00000041138.16_Nme8,0.061686892,0.020324076,2.944856997,0.006901549,0.994493404,NA,
ENSMUSG00000043857.16_Mgat5b,0.071460493,0.020324076,2.944856997,0.006901549,0.994493404,NA,
ENSMUSG00000046435.7_Gm13078,0.060065639,0.020324076,2.944856997,0.006901549,0.994493404,NA,
ENSMUSG00000047207.3_Olfr1495,0.061942441,0.020324076,2.944856997,0.006901549,0.994493404,NA,
ENSMUSG00000055540.15_Epha6,0.055092922,0.020324076,2.944856997,0.006901549,0.994493404,NA,
ENSMUSG00000063975.13_Slco1a5,0.060065639,0.020324076,2.944856997,0.006901549,0.994493404,NA,
ENSMUSG00000064224.10_Gsdma3,0.060065639,0.020324076,2.944856997,0.006901549,0.994493404,NA,
ENSMUSG00000073768.3_Olfr1330,0.055348471,0.020324076,2.944856997,0.006901549,0.994493404,NA,
ENSMUSG00000073923.4_Olfr657,0.052838404,0.020324076,2.944856997,0.006901549,0.994493404,NA,
ENSMUSG00000073952.5_Olfr597,0.05413218,0.020324076,2.944856997,0.006901549,0.994493404,NA,
ENSMUSG00000074445.4_Sprr2a3,0.061034993,0.020324076,2.944856997,0.006901549,0.994493404,NA,
ENSMUSG00000075172.3_Olfr1090,0.063659791,0.020324076,2.944856997,0.006901549,0.994493404,NA,
ENSMUSG00000075187.2_Olfr1057,0.065275832,0.020324076,2.944856997,0.006901549,0.994493404,NA,
ENSMUSG00000081362.3_Cyp2j7,0.063443008,0.020324076,2.944856997,0.006901549,0.994493404,NA,
ENSMUSG00000091874.2_Vmn1r56,0.071401819,0.020324076,2.944856997,0.006901549,0.994493404,NA,
ENSMUSG00000096566.2_Olfr1306,0.05413218,0.020324076,2.944856997,0.006901549,0.994493404,NA,
ENSMUSG00000096703.3_Olfr1286,0.060065639,0.020324076,2.944856997,0.006901549,0.994493404,NA,
ENSMUSG00000108827.3_Olfr1310,0.063690546,0.020324076,2.944856997,0.006901549,0.994493404,NA,
ENSMUSG00000023153.9_Tmem52,0.053589967,0.020324076,2.944856997,0.006901549,0.994493404,NA,
ENSMUSG00000029671.15_Wnt16,0.052969665,0.020324076,2.944856997,0.006901549,0.994493404,NA,
ENSMUSG00000087194.9_Skint6,0.062474252,0.020324076,2.944856997,0.006901549,0.994493404,NA,
ENSMUSG00000036816.4_Atoh7,0.045178463,0.020324076,2.944856997,0.006901549,0.994493404,NA,
ENSMUSG00000021303.14_Gng4,0.076408588,0.020324076,2.944856997,0.006901549,0.994493404,NA,
ENSMUSG00000024172.10_St6gal2,0.056203885,0.020324076,2.944856997,0.006901549,0.994493404,NA,
ENSMUSG00000038227.15_Hoxa9,0.055555237,0.020324076,2.944856997,0.006901549,0.994493404,NA,
ENSMUSG00000041544.11_Disp3,0.065307118,0.020324076,2.944856997,0.006901549,0.994493404,NA,
ENSMUSG00000045013.7_Olfr711,0.065028278,0.020324076,2.944856997,0.006901549,0.994493404,NA,
ENSMUSG00000045421.2_Olfr1390,0.058978629,0.020324076,2.944856997,0.006901549,0.994493404,NA,
ENSMUSG00000064010.12_Dppa1,0.058241903,0.020324076,2.944856997,0.006901549,0.994493404,NA,
ENSMUSG00000066510.5_Ankdd1a,0.051447907,0.020324076,2.944856997,0.006901549,0.994493404,NA,
ENSMUSG00000067526.3_Olfr1425,0.071941695,0.020324076,2.944856997,0.006901549,0.994493404,NA,
ENSMUSG00000071356.7_Reg3b,0.06866656,0.020324076,2.944856997,0.006901549,0.994493404,NA,
ENSMUSG00000074028.4_Slc22a13,0.071711734,0.020324076,2.944856997,0.006901549,0.994493404,NA,
